itemCollection_SLDF_Weapons_lvl-1,,,
itemCollection_Weapons_Zeus_uncommon,Reference,1,1
itemCollection_Weapons_Zeus_common,Reference,1,1
itemCollection_Weapons_Valiant_uncommon,Reference,1,1
itemCollection_Weapons_Valiant_common,Reference,1,1
itemCollection_Weapons_uncommon,Reference,1,1
itemCollection_Weapons_Tiegart_uncommon,Reference,1,1
itemCollection_Weapons_Tiegart_common,Reference,1,1
itemCollection_Weapons_Telos_uncommon,Reference,1,1
itemCollection_Weapons_Telos_common,Reference,1,1
itemCollection_Weapons_Taurian_uncommon,Reference,1,1
itemCollection_Weapons_Taurian_common,Reference,1,1
itemCollection_Weapons_Steiner_uncommon,Reference,1,1
itemCollection_Weapons_Steiner_common,Reference,1,1
itemCollection_Weapons_Mydron_uncommon,Reference,1,1
itemCollection_Weapons_Mydron_common,Reference,1,1
itemCollection_Weapons_Marik_uncommon,Reference,1,1
itemCollection_Weapons_Marik_common,Reference,1,1
itemCollection_Weapons_Magna_uncommon,Reference,1,1
itemCollection_Weapons_Magna_common,Reference,1,1
itemCollection_Weapons_Magistracy_uncommon,Reference,1,1
itemCollection_Weapons_Magistracy_common,Reference,1,1
itemCollection_Weapons_LongFire_uncommon,Reference,1,1
itemCollection_Weapons_LongFire_common,Reference,1,1
itemCollection_Weapons_Liao_uncommon,Reference,1,1
itemCollection_Weapons_Liao_common,Reference,1,1
itemCollection_Weapons_Kurita_uncommon,Reference,1,1
itemCollection_Weapons_Kurita_common,Reference,1,1
itemCollection_Weapons_Kali_Yama_uncommon,Reference,1,1
itemCollection_Weapons_Kali_Yama_common,Reference,1,1
itemCollection_Weapons_Irian_uncommon,Reference,1,1
itemCollection_Weapons_Irian_common,Reference,1,1
itemCollection_Weapons_Intek_uncommon,Reference,1,1
itemCollection_Weapons_Intek_common,Reference,1,1
itemCollection_Weapons_Imperator_uncommon,Reference,1,1
itemCollection_Weapons_Imperator_common,Reference,1,1
itemCollection_Weapons_Holly_uncommon,Reference,1,1
itemCollection_Weapons_Holly_common,Reference,1,1
itemCollection_Weapons_Flamers_uncommon,Reference,1,1
itemCollection_Weapons_Flamers_common,Reference,1,1
itemCollection_Weapons_Federated_uncommon,Reference,1,1
itemCollection_Weapons_Federated_common,Reference,1,1
itemCollection_Weapons_ExoStar_uncommon,Reference,1,1
itemCollection_Weapons_ExoStar_common,Reference,1,1
itemCollection_Weapons_Donal_uncommon,Reference,1,1
itemCollection_Weapons_Donal_common,Reference,1,1
itemCollection_Weapons_Diverse_Optics_uncommon,Reference,1,1
itemCollection_Weapons_Diverse_Optics_common,Reference,1,1
itemCollection_Weapons_Delta_uncommon,Reference,1,1
itemCollection_Weapons_Delta_common,Reference,1,1
itemCollection_Weapons_Defiance_uncommon,Reference,1,1
itemCollection_Weapons_Defiance_common,Reference,1,1
itemCollection_Weapons_Davion_uncommon,Reference,1,1
itemCollection_Weapons_Davion_common,Reference,1,1
itemCollection_Weapons_common,Reference,1,1
itemCollection_Weapons_Ceres_Arms_uncommon,Reference,1,1
itemCollection_Weapons_Ceres_Arms_common,Reference,1,1
Weapon_MachineGun_MachineGun_1-Brigadier,Weapon,1,1
Weapon_MachineGun_MachineGun_1-VMI,Weapon,1,1
